ind,"Time, GMT+08:00",am_pm,"Temp, °C",treatment
269,12/9/10 4:00,pm,27.949,normal
270,12/9/10 4:20,pm,26.72,normal
271,12/9/10 4:40,pm,26.965,normal
272,12/9/10 5:00,pm,26.744,normal
273,12/9/10 5:20,pm,26.744,normal
274,12/9/10 5:40,pm,26.965,normal
275,12/9/10 6:00,pm,26.671,normal
276,12/9/10 6:20,pm,26.207,normal
277,12/9/10 6:40,pm,26.5,normal
278,12/9/10 7:00,pm,25.987,normal
279,12/9/10 7:20,pm,25.186,normal
280,12/9/10 7:40,pm,24.992,normal
281,12/9/10 8:00,pm,25.453,normal
282,12/9/10 8:20,pm,24.291,normal
283,12/9/10 8:40,pm,24.195,normal
284,12/9/10 9:00,pm,23.857,normal
285,12/9/10 9:20,pm,22.92,normal
286,12/9/10 9:40,pm,22.729,normal
287,12/9/10 10:00,pm,22.513,normal
288,12/9/10 10:20,pm,20.65,normal
289,12/9/10 10:40,pm,20.46,normal
290,12/9/10 11:00,pm,20.317,normal
291,12/9/10 11:20,pm,19.365,normal
292,12/9/10 11:40,pm,19.46,normal
293,12/9/11 12:00,am,19.175,normal
294,12/9/11 12:20,am,16.749,normal
295,12/9/11 12:40,am,17.13,normal
296,12/9/11 1:00,am,16.892,normal
297,12/9/11 1:20,am,14.745,normal
298,12/9/11 1:40,am,15.127,normal
299,12/9/11 2:00,am,14.529,normal
300,12/9/11 2:20,am,12.944,normal
301,12/9/11 2:40,am,14.026,normal
302,12/9/11 3:00,am,12.896,normal
303,12/9/11 3:20,am,11.807,normal
304,12/9/11 3:40,am,11.807,normal
305,12/9/11 4:00,am,12.751,normal
306,12/9/11 4:20,am,12.437,normal
307,12/9/11 4:40,am,13.618,normal
308,12/9/11 5:00,am,12.823,normal
309,12/9/11 5:20,am,14.888,normal
310,12/9/11 5:40,am,14.337,normal
311,12/9/11 6:00,am,15.557,normal
312,12/9/11 6:20,am,15.843,normal
313,12/9/11 6:40,am,16.534,normal
314,12/9/11 7:00,am,16.01,normal
315,12/9/11 7:20,am,18.414,normal
316,12/9/11 7:40,am,17.653,normal
317,12/9/11 8:00,am,18.794,normal
320,12/9/11 8:20,am,20.65,normal
321,12/9/11 8:40,am,20.079,normal
322,12/9/11 9:00,am,20.246,normal
323,12/9/11 9:20,am,21.676,normal
324,12/9/11 9:40,am,22.321,normal
325,12/9/11 10:00,am,21.628,normal
326,12/9/11 10:20,am,24.267,normal
327,12/9/11 10:40,am,24.412,normal
328,12/9/11 11:00,am,24.339,normal
329,12/9/11 11:20,am,25.841,normal
330,12/9/11 11:40,am,25.817,normal
331,12/9/11 12:00,pm,26.012,normal
332,12/9/11 12:20,pm,27.653,normal
333,12/9/11 12:40,pm,26.769,normal
334,12/9/11 1:00,pm,26.671,normal
335,12/9/11 1:20,pm,26.891,normal
336,12/9/11 1:40,pm,27.481,normal
337,12/9/11 2:00,pm,28.518,normal
338,12/9/11 2:20,pm,27.702,normal
339,12/9/11 2:40,pm,27.407,normal
340,12/9/11 3:00,pm,27.653,normal
341,12/9/11 3:20,pm,27.604,normal
342,12/9/11 3:40,pm,27.456,normal
343,12/9/11 4:00,pm,27.505,normal
344,12/9/11 4:20,pm,26.867,normal
345,12/9/11 4:40,pm,26.818,normal
346,12/9/11 5:00,pm,26.695,normal
347,12/9/11 5:20,pm,26.671,normal
348,12/9/11 5:40,pm,26.867,normal
349,12/9/11 6:00,pm,26.378,normal
350,12/9/11 6:20,pm,26.231,normal
351,12/9/11 6:40,pm,25.914,normal
352,12/9/11 7:00,pm,26.353,normal
353,12/9/11 7:20,pm,24.823,normal
354,12/9/11 7:40,pm,24.774,normal
355,12/9/11 8:00,pm,24.677,normal
356,12/9/11 8:20,pm,24.171,normal
357,12/9/11 8:40,pm,24.146,normal
358,12/9/11 9:00,pm,24.46,normal
359,12/9/11 9:20,pm,22.848,normal
360,12/9/11 9:40,pm,22.681,normal
361,12/9/11 10:00,pm,22.705,normal
362,12/9/11 10:20,pm,20.507,normal
363,12/9/11 10:40,pm,20.293,normal
364,12/9/11 11:00,pm,20.317,normal
365,12/9/11 11:20,pm,19.246,normal
366,12/9/11 11:40,pm,18.675,normal
367,12/9/12 12:00,am,18.842,normal
368,12/9/12 12:20,am,16.654,normal
369,12/9/12 12:40,am,17.296,normal
370,12/9/12 1:00,am,16.701,normal
371,12/9/12 1:20,am,14.697,normal
372,12/9/12 1:40,am,15.366,normal
373,12/9/12 2:00,am,14.745,normal
374,12/9/12 2:20,am,13.233,normal
375,12/9/12 2:40,am,13.978,normal
376,12/9/12 3:00,am,13.185,normal
377,12/9/12 3:20,am,12.098,normal
378,12/9/12 3:40,am,13.064,normal
379,12/9/12 4:00,am,12.268,normal
380,12/9/12 4:20,am,12.654,normal
381,12/9/12 4:40,am,12.871,normal
382,12/9/12 5:00,am,12.292,normal
383,12/9/12 5:20,am,14.457,normal
384,12/9/12 5:40,am,14.05,normal
385,12/9/12 6:00,am,14.074,normal
386,12/9/12 6:20,am,16.534,normal
387,12/9/12 6:40,am,15.796,normal
388,12/9/12 7:00,am,16.32,normal
389,12/9/12 7:20,am,18.057,normal
390,12/9/12 7:40,am,17.463,normal
391,12/9/12 8:00,am,18.271,normal
392,12/9/12 8:20,am,20.055,normal
393,12/9/12 8:40,am,19.888,normal
394,12/9/12 9:00,am,19.793,normal
395,12/9/12 9:20,am,22.274,normal
396,12/9/12 9:40,am,22.25,normal
397,12/9/12 10:00,am,22.441,normal
398,12/9/12 10:20,am,23.761,normal
399,12/9/12 10:40,am,23.905,normal
400,12/9/12 11:00,am,23.954,normal
401,12/9/12 11:20,am,25.671,normal
402,12/9/12 11:40,am,25.525,normal
403,12/9/12 12:00,pm,25.623,normal
404,12/9/12 12:20,pm,28.048,normal
405,12/9/12 12:40,pm,26.842,normal
406,12/9/12 1:00,pm,27.038,normal
407,12/9/12 1:20,pm,27.259,normal
408,12/9/12 1:40,pm,27.801,normal
409,12/9/12 2:00,pm,26.916,normal
410,12/9/12 2:15,pm,Logged,normal
411,12/9/12 2:15,pm,Logged,normal
412,12/9/12 2:20,pm,28.518,normal
413,12/9/12 2:40,pm,27.949,normal
414,12/9/12 3:00,pm,27.801,normal
415,12/9/12 3:20,pm,27.702,normal
416,12/9/12 3:40,pm,27.924,normal
417,12/9/12 4:00,pm,27.751,normal
418,12/9/12 4:20,pm,27.308,normal
419,12/9/12 4:40,pm,27.456,normal
420,12/9/12 5:00,pm,27.431,normal
421,12/9/12 5:20,pm,26.744,normal
422,12/9/12 5:40,pm,26.744,normal
423,12/9/12 6:00,pm,26.842,normal
424,12/9/12 6:20,pm,26.475,normal
425,12/9/12 6:40,pm,26.207,normal
426,12/9/12 7:00,pm,26.378,normal
427,12/9/12 7:20,pm,25.453,normal
428,12/9/12 7:40,pm,25.065,normal
429,12/9/12 8:00,pm,25.234,normal
430,12/9/12 8:20,pm,24.412,normal
431,12/9/12 8:40,pm,24.195,normal
432,12/9/12 9:00,pm,24.098,normal
433,12/9/12 9:20,pm,22.872,normal
434,12/9/12 9:40,pm,22.824,normal
435,12/9/12 10:00,pm,22.8,normal
436,12/9/12 10:20,pm,20.936,normal
437,12/9/12 10:40,pm,20.388,normal
438,12/9/12 11:00,pm,20.674,normal
439,12/9/12 11:20,pm,19.413,normal
440,12/9/12 11:40,pm,18.937,normal
441,12/9/13 12:00,am,19.365,normal
442,12/9/13 12:20,am,17.368,normal
443,12/9/13 12:40,am,17.082,normal
444,12/9/13 1:00,am,16.892,normal
445,12/9/13 1:20,am,15.031,normal
446,12/9/13 1:40,am,15.581,normal
447,12/9/13 2:00,am,15.008,normal
448,12/9/13 2:20,am,13.594,normal
449,12/9/13 2:40,am,14.266,normal
450,12/9/13 3:00,am,13.642,normal
451,12/9/13 3:20,am,12.703,normal
452,12/9/13 3:40,am,12.654,normal
453,12/9/13 4:00,am,12.558,normal
454,12/9/13 4:20,am,12.678,normal
455,12/9/13 4:40,am,13.594,normal
456,12/9/13 5:00,am,12.896,normal
457,12/9/13 5:20,am,15.008,normal
458,12/9/13 5:40,am,14.385,normal
459,12/9/13 6:00,am,15.7,normal
460,12/9/13 6:20,am,15.939,normal
461,12/9/13 6:40,am,16.534,normal
462,12/9/13 7:00,am,16.225,normal
463,12/9/13 7:20,am,18.414,normal
464,12/9/13 7:40,am,17.891,normal
465,12/9/13 8:00,am,17.724,normal
466,12/9/13 8:12,am,Logged,normal
467,12/9/13 8:13,am,Logged,normal
468,12/9/13 8:20,am,20.889,normal
469,12/9/13 8:40,am,20.341,normal
470,12/9/13 9:00,am,20.079,normal
471,12/9/13 9:20,am,22.369,normal
472,12/9/13 9:40,am,22.417,normal
473,12/9/13 10:00,am,22.274,normal
474,12/9/13 10:20,am,24.436,normal
475,12/9/13 10:40,am,24.46,normal
476,12/9/13 11:00,am,24.363,normal
477,12/9/13 11:20,am,26.012,normal
478,12/9/13 11:40,am,26.012,normal
479,12/9/13 12:00,pm,25.89,normal
480,12/9/13 12:20,pm,26.916,normal
481,12/9/13 12:40,pm,26.916,normal
482,12/9/13 1:00,pm,26.94,normal
483,12/9/13 1:20,pm,27.431,normal
484,12/9/13 1:40,pm,27.431,normal
485,12/9/13 2:00,pm,27.456,normal
486,12/9/13 2:20,pm,28.023,normal
487,12/9/13 2:40,pm,28.023,normal
488,12/9/13 3:00,pm,27.998,normal
489,12/9/13 3:20,pm,28.072,normal
490,12/9/13 3:40,pm,27.924,normal
491,12/9/13 4:00,pm,27.949,normal
492,12/9/13 4:20,pm,27.554,normal
493,12/9/13 4:40,pm,27.677,normal
494,12/9/13 5:00,pm,27.358,normal
495,12/9/13 5:20,pm,26.94,normal
496,12/9/13 5:40,pm,27.161,normal
497,12/9/13 6:00,pm,27.112,normal
498,12/9/13 6:20,pm,26.573,normal
499,12/9/13 6:40,pm,26.5,normal
500,12/9/13 7:00,pm,26.475,normal
501,12/9/13 7:20,pm,25.501,normal
502,12/9/13 7:40,pm,25.38,normal
503,12/9/13 8:00,pm,25.355,normal
504,12/9/13 8:20,pm,24.436,normal
505,12/9/13 8:40,pm,24.315,normal
506,12/9/13 9:00,pm,24.388,normal
507,12/9/13 9:20,pm,23.184,normal
508,12/9/13 9:40,pm,22.992,normal
509,12/9/13 10:00,pm,22.8,normal
510,12/9/13 10:20,pm,21.079,normal
511,12/9/13 10:40,pm,20.579,normal
512,12/9/13 11:00,pm,20.46,normal
513,12/9/13 11:20,pm,19.032,normal
514,12/9/13 11:40,pm,18.961,normal
515,12/9/14 12:00,am,19.175,normal
516,12/9/14 12:20,am,17.249,normal
517,12/9/14 12:40,am,17.368,normal
518,12/9/14 1:00,am,16.63,normal
519,12/9/14 1:20,am,14.816,normal
520,12/9/14 1:40,am,15.031,normal
521,12/9/14 2:00,am,15.175,normal
522,12/9/14 2:20,am,13.305,normal
523,12/9/14 2:40,am,13.978,normal
524,12/9/14 3:00,am,13.353,normal
525,12/9/14 3:20,am,12.461,normal
526,12/9/14 3:40,am,12.944,normal
527,12/9/14 4:00,am,12.243,normal
528,12/9/14 4:20,am,13.04,normal
529,12/9/14 4:40,am,12.992,normal
530,12/9/14 5:00,am,12.727,normal
531,12/9/14 5:20,am,15.008,normal
532,12/9/14 5:40,am,14.481,normal
533,12/9/14 6:00,am,15.127,normal
534,12/9/14 6:20,am,16.034,normal
535,12/9/14 6:40,am,15.772,normal
536,12/9/14 7:00,am,16.677,normal
537,12/9/14 7:20,am,17.701,normal
538,12/9/14 7:40,am,18.366,normal
539,12/9/14 8:00,am,17.748,normal
540,12/9/14 8:20,am,20.484,normal
541,12/9/14 8:40,am,20.222,normal
542,12/9/14 9:00,am,20.15,normal
543,12/9/14 9:20,am,22.393,normal
544,12/9/14 9:40,am,22.417,normal
545,12/9/14 10:00,am,22.465,normal
546,12/9/14 10:20,am,24.267,normal
547,12/9/14 10:40,am,24.484,normal
548,12/9/14 11:00,am,24.339,normal
549,12/9/14 11:20,am,26.085,normal
550,12/9/14 11:40,am,26.061,normal
551,12/9/14 12:00,pm,25.574,normal
552,12/9/14 12:20,pm,26.818,normal
553,12/9/14 12:40,pm,26.818,normal
554,12/9/14 1:00,pm,26.671,normal
555,12/9/14 1:20,pm,27.604,normal
556,12/9/14 1:40,pm,27.604,normal
557,12/9/14 2:00,pm,27.653,normal
558,12/9/14 2:20,pm,28.023,normal
559,12/9/14 2:40,pm,27.899,normal
560,12/9/14 3:00,pm,28.048,normal
561,12/9/14 3:20,pm,28.171,normal
562,12/9/14 3:40,pm,27.924,normal
563,12/9/14 4:00,pm,27.974,normal
564,12/9/14 4:20,pm,27.628,normal
565,12/9/14 4:40,pm,27.628,normal
566,12/9/14 5:00,pm,27.53,normal
567,12/9/14 5:20,pm,27.186,normal
568,12/9/14 5:40,pm,27.161,normal
569,12/9/14 6:00,pm,27.161,normal
570,12/9/14 6:20,pm,26.426,normal
571,12/9/14 6:40,pm,26.329,normal
572,12/9/14 7:00,pm,26.475,normal
573,12/9/14 7:20,pm,25.501,normal
574,12/9/14 7:40,pm,25.355,normal
575,12/9/14 8:00,pm,25.38,normal
576,12/9/14 8:20,pm,24.484,normal
577,12/9/14 8:40,pm,24.388,normal
578,12/9/14 9:00,pm,24.412,normal
579,12/9/14 9:20,pm,22.944,normal
580,12/9/14 9:40,pm,22.585,normal
581,12/9/14 10:00,pm,22.848,normal
582,12/9/14 10:20,pm,21.008,normal
583,12/9/14 10:40,pm,20.555,normal
584,12/9/14 11:00,pm,20.531,normal
585,12/9/14 11:20,pm,18.937,normal
586,12/9/14 11:40,pm,18.913,normal
587,12/9/15 12:00,am,18.913,normal
588,12/9/15 12:20,am,16.963,normal
589,12/9/15 12:40,am,16.439,normal
590,12/9/15 1:00,am,16.415,normal
591,12/9/15 1:20,am,14.457,normal
592,12/9/15 1:40,am,15.175,normal
593,12/9/15 2:00,am,14.553,normal
594,12/9/15 2:20,am,13.642,normal
595,12/9/15 2:40,am,13.257,normal
596,12/9/15 3:00,am,12.558,normal
597,12/9/15 3:20,am,11.589,normal
598,12/9/15 3:40,am,12.896,normal
599,12/9/15 4:00,am,11.807,normal
600,12/9/15 4:20,am,13.57,normal
601,12/9/15 4:40,am,12.606,normal
602,12/9/15 5:00,am,12.001,normal
603,12/9/15 5:20,am,14.266,normal
604,12/9/15 5:40,am,13.69,normal
605,12/9/15 6:00,am,13.522,normal
606,12/9/15 6:20,am,15.891,normal
607,12/9/15 6:40,am,15.223,normal
608,12/9/15 7:00,am,15.031,normal
609,12/9/15 7:20,am,18.057,normal
610,12/9/15 7:40,am,18.081,normal
611,12/9/15 8:00,am,17.32,normal
612,12/9/15 8:20,am,20.746,normal
613,12/9/15 8:40,am,20.222,normal
614,12/9/15 9:00,am,19.817,normal
615,12/9/15 9:20,am,22.321,normal
616,12/9/15 9:40,am,23.232,normal
617,12/9/15 10:00,am,22.968,normal
618,12/9/15 10:20,am,24.146,normal
619,12/9/15 10:40,am,24.002,normal
620,12/9/15 11:00,am,24.146,normal
621,12/9/15 11:20,am,26.036,normal
622,12/9/15 11:40,am,25.914,normal
623,12/9/15 12:00,pm,25.866,normal
624,12/9/15 12:20,pm,26.573,normal
625,12/9/15 12:40,pm,26.867,normal
626,12/9/15 1:00,pm,26.989,normal
627,12/9/15 1:20,pm,27.358,normal
628,12/9/15 1:40,pm,27.481,normal
629,12/9/15 2:00,pm,27.431,normal
630,12/9/15 2:20,pm,27.751,normal
631,12/9/15 2:40,pm,28.196,normal
632,12/9/15 3:00,pm,28.023,normal
633,12/9/15 3:05,pm,Logged,normal
634,12/9/15 3:05,pm,Logged,normal
635,12/9/15 3:06,pm,Logged,normal
636,12/9/15 3:20,pm,27.899,normal
637,12/9/15 3:40,pm,28.097,normal
638,12/9/15 4:00,pm,27.924,normal
639,12/9/15 4:20,pm,27.308,normal
640,12/9/15 4:40,pm,27.284,normal
641,12/9/15 5:00,pm,27.431,normal
642,12/9/15 5:20,pm,27.112,normal
643,12/9/15 5:40,pm,26.793,normal
644,12/9/15 6:00,pm,26.867,normal
645,12/9/15 6:20,pm,26.402,normal
646,12/9/15 6:40,pm,26.256,normal
647,12/9/15 7:00,pm,26.256,normal
648,12/9/15 7:20,pm,25.404,normal
649,12/9/15 7:40,pm,25.065,normal
650,12/9/15 8:00,pm,25.186,normal
651,12/9/15 8:20,pm,24.363,normal
652,12/9/15 8:40,pm,24.05,normal
653,12/9/15 9:00,pm,24.243,normal
654,12/9/15 9:20,pm,23.016,normal
655,12/9/15 9:40,pm,22.896,normal
656,12/9/15 10:00,pm,22.824,normal
657,12/9/15 10:20,pm,20.936,normal
658,12/9/15 10:40,pm,20.698,normal
659,12/9/15 11:00,pm,20.531,normal
660,12/9/15 11:20,pm,19.603,normal
661,12/9/15 11:40,pm,19.746,normal
662,12/9/16 12:00,am,19.77,normal
663,12/9/16 12:20,am,18.033,normal
664,12/9/16 12:40,am,17.629,normal
665,12/9/16 1:00,am,17.51,normal
666,12/9/16 1:20,am,16.058,normal
667,12/9/16 1:40,am,15.724,normal
668,12/9/16 2:00,am,15.939,normal
669,12/9/16 2:20,am,14.433,normal
670,12/9/16 2:40,am,14.218,normal
671,12/9/16 3:00,am,14.505,normal
672,12/9/16 3:20,am,13.305,normal
673,12/9/16 3:40,am,13.497,normal
674,12/9/16 4:00,am,13.281,normal
675,12/9/16 4:20,am,13.497,normal
676,12/9/16 4:40,am,13.594,normal
677,12/9/16 5:00,am,13.978,normal
678,12/9/16 5:20,am,15.581,normal
679,12/9/16 5:40,am,15.366,normal
680,12/9/16 6:00,am,15.509,normal
681,12/9/16 6:20,am,16.749,normal
682,12/9/16 6:40,am,16.582,normal
683,12/9/16 7:00,am,16.606,normal
684,12/9/16 7:20,am,18.818,normal
685,12/9/16 7:40,am,19.032,normal
686,12/9/16 7:55,am,Logged,normal
687,12/9/16 7:55,am,Logged,normal
688,12/9/16 7:57,am,Logged,normal
689,12/9/16 8:00,am,20.603,normal
690,12/9/16 8:20,am,20.484,normal
691,12/9/16 8:40,am,20.055,normal
692,12/9/16 9:00,am,19.77,normal
693,12/9/16 9:20,am,22.441,normal
694,12/9/16 9:40,am,22.465,normal
695,12/9/16 10:00,am,22.705,normal
696,12/9/16 10:20,am,24.871,normal
697,12/9/16 10:40,am,24.75,normal
698,12/9/16 11:00,am,24.436,normal
699,12/9/16 11:20,am,26.475,normal
700,12/9/16 11:40,am,26.158,normal
701,12/9/16 12:00,pm,26.036,normal
702,12/9/16 12:20,pm,27.259,normal
703,12/9/16 12:40,pm,27.136,normal
704,12/9/16 1:00,pm,26.965,normal
705,12/9/16 1:20,pm,27.776,normal
706,12/9/16 1:40,pm,27.751,normal
707,12/9/16 2:00,pm,27.604,normal
708,12/9/16 2:20,pm,27.974,normal
709,12/9/16 2:40,pm,28.245,normal
710,12/9/16 3:00,pm,27.949,normal
711,12/9/16 3:20,pm,28.196,normal
712,12/9/16 3:40,pm,28.245,normal
713,12/9/16 4:00,pm,28.023,normal
714,12/9/16 4:20,pm,27.751,normal
715,12/9/16 4:40,pm,27.677,normal
716,12/9/16 5:00,pm,27.481,normal
717,12/9/16 5:20,pm,27.014,normal
718,12/9/16 5:40,pm,27.014,normal
719,12/9/16 6:00,pm,27.063,normal
720,12/9/16 6:20,pm,26.573,normal
721,12/9/16 6:40,pm,26.475,normal
722,12/9/16 7:00,pm,26.304,normal
723,12/9/16 7:20,pm,25.283,normal
724,12/9/16 7:40,pm,25.234,normal
725,12/9/16 8:00,pm,25.113,normal
726,12/9/16 8:20,pm,24.339,normal
727,12/9/16 8:40,pm,24.05,normal
728,12/9/16 9:00,pm,24.388,normal
729,12/9/16 9:20,pm,22.944,normal
730,12/9/16 9:40,pm,23.136,normal
731,12/9/16 10:00,pm,22.609,normal
732,12/9/16 10:20,pm,20.436,normal
733,12/9/16 10:40,pm,20.031,normal
734,12/9/16 11:00,pm,20.412,normal
735,12/9/16 11:20,pm,19.389,normal
736,12/9/16 11:40,pm,19.365,normal
737,12/9/17 12:00,am,19.08,normal
738,12/9/17 12:20,am,17.272,normal
739,12/9/17 12:40,am,17.796,normal
740,12/9/17 1:00,am,17.011,normal
741,12/9/17 1:20,am,15.127,normal
742,12/9/17 1:40,am,15.772,normal
743,12/9/17 2:00,am,15.461,normal
744,12/9/17 2:20,am,13.618,normal
745,12/9/17 2:40,am,14.625,normal
746,12/9/17 3:00,am,13.954,normal
747,12/9/17 3:20,am,12.992,normal
748,12/9/17 3:40,am,13.305,normal
749,12/9/17 4:00,am,12.823,normal
750,12/9/17 4:20,am,12.968,normal
751,12/9/17 4:40,am,13.786,normal
752,12/9/17 5:00,am,13.353,normal
753,12/9/17 5:20,am,15.461,normal
754,12/9/17 5:40,am,15.199,normal
755,12/9/17 6:00,am,15.079,normal
756,12/9/17 6:20,am,16.677,normal
757,12/9/17 6:40,am,16.201,normal
758,12/9/17 7:00,am,16.177,normal
759,12/9/17 7:20,am,18.961,normal
760,12/9/17 7:40,am,19.318,normal
761,12/9/17 7:50,am,Logged,normal
762,12/9/17 7:50,am,Logged,normal
763,12/9/17 7:51,am,Logged,normal
764,12/9/17 8:00,am,18.699,normal
765,12/9/17 8:20,am,20.46,normal
766,12/9/17 8:40,am,20.555,normal
767,12/9/17 9:00,am,20.507,normal
768,12/9/17 9:20,am,22.513,normal
769,12/9/17 9:40,am,22.513,normal
770,12/9/17 10:00,am,22.705,normal
771,12/9/17 10:20,am,24.726,normal
772,12/9/17 10:40,am,24.823,normal
773,12/9/17 11:00,am,24.871,normal
774,12/9/17 11:20,am,26.304,normal
775,12/9/17 11:40,am,26.426,normal
776,12/9/17 12:00,pm,26.304,normal
777,12/9/17 12:20,pm,27.087,normal
778,12/9/17 12:40,pm,27.063,normal
779,12/9/17 1:00,pm,27.063,normal
780,12/9/17 1:20,pm,27.899,normal
781,12/9/17 1:40,pm,27.924,normal
782,12/9/17 2:00,pm,27.924,normal
783,12/9/17 2:20,pm,28.394,normal
784,12/9/17 2:40,pm,28.245,normal
785,12/9/17 3:00,pm,28.295,normal
786,12/9/17 3:20,pm,28.245,normal
787,12/9/17 3:40,pm,28.295,normal
788,12/9/17 4:00,pm,28.32,normal
789,12/9/17 4:20,pm,27.751,normal
790,12/9/17 4:40,pm,27.776,normal
791,12/9/17 5:00,pm,27.85,normal
792,12/9/17 5:20,pm,27.112,normal
793,12/9/17 5:40,pm,27.186,normal
794,12/9/17 6:00,pm,27.038,normal
795,12/9/17 6:20,pm,26.646,normal
796,12/9/17 6:40,pm,26.524,normal
797,12/9/17 7:00,pm,26.622,normal
798,12/9/17 7:20,pm,25.453,normal
799,12/9/17 7:40,pm,25.55,normal
800,12/9/17 8:00,pm,25.38,normal
801,12/9/17 8:20,pm,24.315,normal
802,12/9/17 8:40,pm,24.098,normal
803,12/9/17 9:00,pm,24.315,normal
804,12/9/17 9:20,pm,22.609,normal
805,12/9/17 9:40,pm,22.896,normal
806,12/9/17 10:00,pm,22.848,normal
807,12/9/17 10:20,pm,20.793,normal
808,12/9/17 10:40,pm,20.603,normal
809,12/9/17 11:00,pm,20.46,normal
810,12/9/17 11:20,pm,19.627,normal
811,12/9/17 11:40,pm,19.389,normal
812,12/9/18 12:00,am,19.627,normal
813,12/9/18 12:20,am,17.724,normal
814,12/9/18 12:40,am,17.558,normal
815,12/9/18 1:00,am,18.01,normal
816,12/9/18 1:20,am,15.867,normal
817,12/9/18 1:40,am,15.414,normal
818,12/9/18 2:00,am,16.225,normal
819,12/9/18 2:20,am,14.218,normal
820,12/9/18 2:40,am,14.361,normal
821,12/9/18 3:00,am,14.218,normal
822,12/9/18 3:20,am,13.04,normal
823,12/9/18 3:40,am,12.92,normal
824,12/9/18 4:00,am,12.968,normal
825,12/9/18 4:20,am,13.906,normal
826,12/9/18 4:40,am,13.93,normal
827,12/9/18 5:00,am,13.69,normal
828,12/9/18 5:20,am,15.294,normal
829,12/9/18 5:40,am,16.082,normal
830,12/9/18 6:00,am,15.223,normal
831,12/9/18 6:20,am,17.391,normal
832,12/9/18 6:40,am,17.034,normal
833,12/9/18 7:00,am,16.796,normal
834,12/9/18 7:20,am,19.341,normal
835,12/9/18 7:40,am,18.961,normal
836,12/9/18 8:00,am,18.985,normal
837,12/9/18 8:04,am,Logged,normal
838,12/9/18 8:05,am,Logged,normal
839,12/9/18 8:20,am,20.174,normal
840,12/9/18 8:40,am,20.507,normal
841,12/9/18 9:00,am,20.698,normal
842,12/9/18 9:20,am,22.585,normal
843,12/9/18 9:40,am,22.321,normal
844,12/9/18 10:00,am,22.848,normal
845,12/9/18 10:20,am,24.944,normal
846,12/9/18 10:40,am,24.871,normal
847,12/9/18 11:00,am,24.871,normal
848,12/9/18 11:20,am,26.524,normal
849,12/9/18 11:40,am,26.378,normal
850,12/9/18 12:00,pm,26.451,normal
851,12/9/18 12:20,pm,27.161,normal
852,12/9/18 12:40,pm,27.21,normal
853,12/9/18 1:00,pm,27.333,normal
854,12/9/18 1:20,pm,27.949,normal
855,12/9/18 1:40,pm,28.023,normal
856,12/9/18 2:00,pm,27.899,normal
857,12/9/18 2:20,pm,28.369,normal
858,12/9/18 2:40,pm,28.345,normal
859,12/9/18 3:00,pm,28.245,normal
860,12/9/18 3:20,pm,28.394,normal
861,12/9/18 3:40,pm,28.345,normal
862,12/9/18 4:00,pm,28.295,normal
863,12/9/18 4:20,pm,27.727,normal
864,12/9/18 4:40,pm,27.702,normal
865,12/9/18 5:00,pm,27.751,normal
866,12/9/18 5:20,pm,27.21,normal
867,12/9/18 5:40,pm,27.112,normal
868,12/9/18 6:00,pm,27.235,normal
869,12/9/18 6:20,pm,26.475,normal
870,12/9/18 6:40,pm,26.622,normal
871,12/9/18 7:00,pm,26.378,normal
872,12/9/18 7:20,pm,25.525,normal
873,12/9/18 7:40,pm,25.258,normal
874,12/9/18 8:00,pm,25.525,normal
875,12/9/18 8:20,pm,24.243,normal
876,12/9/18 8:40,pm,24.629,normal
877,12/9/18 9:00,pm,24.46,normal
878,12/9/18 9:20,pm,23.136,normal
879,12/9/18 9:40,pm,22.753,normal
880,12/9/18 10:00,pm,22.633,normal
881,12/9/18 10:20,pm,20.77,normal
882,12/9/18 10:40,pm,20.65,normal
883,12/9/18 11:00,pm,20.46,normal
884,12/9/18 11:20,pm,19.508,normal
885,12/9/18 11:40,pm,19.413,normal
886,12/9/19 12:00,am,19.294,normal
887,12/9/19 12:20,am,17.558,normal
888,12/9/19 12:40,am,17.582,normal
889,12/9/19 1:00,am,17.986,normal
890,12/9/19 1:20,am,15.629,normal
891,12/9/19 1:40,am,15.748,normal
892,12/9/19 2:00,am,15.891,normal
893,12/9/19 2:20,am,14.026,normal
894,12/9/19 2:40,am,14.888,normal
895,12/9/19 3:00,am,14.146,normal
896,12/9/19 3:20,am,13.497,normal
897,12/9/19 3:40,am,13.185,normal
898,12/9/19 4:00,am,13.257,normal
899,12/9/19 4:20,am,13.522,normal
900,12/9/19 4:40,am,14.17,normal
901,12/9/19 5:00,am,13.858,normal
902,12/9/19 5:20,am,15.39,normal
903,12/9/19 5:40,am,15.605,normal
904,12/9/19 6:00,am,15.438,normal
905,12/9/19 6:20,am,17.058,normal
906,12/9/19 6:40,am,16.868,normal
907,12/9/19 7:00,am,16.915,normal
908,12/9/19 7:20,am,19.199,normal
909,12/9/19 7:40,am,18.794,normal
910,12/9/19 8:00,am,18.58,normal
